adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,15000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,10015,tt0091187,en,Heartbreak Ridge,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",7.390012,/hbKkfRpjtoCYabxEmhklM6MhF7g.jpg,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Jay Weston Productions', 'id': 11742}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/15/86,42724017,130,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,...the scars run deep.,Heartbreak Ridge,FALSE,6.5,270
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,12715,tt0091055,en,Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,3.150899,/v8DC9qUY6KNF4tqYq7agbwFqR78.jpg,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'Golan-Globus Productions', 'id': 13549}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/21/86,11949484,104,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,A pair of down-and-out fortune hunters cash in on high adventure!,Firewalker,FALSE,5,48
FALSE,,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,8388,tt0092086,en,¡Three Amigos!,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.",6.377624,/zuTwahw966MoFwD7B2SFujaT5yp.jpg,"[{'name': 'L.A. Films', 'id': 960}, {'name': 'Home Box Office (HBO)', 'id': 3268}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/12/86,0,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!",¡Three Amigos!,FALSE,6.3,287
FALSE,,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,45712,tt0120683,en,Gloria,"Sharon Stone plays a street-wise, middle-aged moll standing up against the mobs, all of which is complicated by a 6 year old urchin with a will of his own who she reluctantly takes under her wing after his family has been gunned down.",1.807605,/j7aJcmRm9bkSFhRHN0mIOleixOn.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandalay Entertainment', 'id': 1236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/22/99,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Gloria. Big mouth. Big attitude. But who knew she had a big heart.,Gloria,FALSE,5.5,13
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,6187,tt0119773,fr,Nettoyage à sec,A bored couple takes in a young man who turns their lives inside out,1.018341,/p8ZrvtzqboeA7I5PZOyG7EdiCHV.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",9/24/97,0,97,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Dry Cleaning,FALSE,4.7,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8129,tt0151691,en,My Name Is Joe,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in the one of the toughest Glasgow neighbourhoods.",1.878973,/2sVJSEZRczNiz9YIbnE5OVIkaHo.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Arte', 'id': 201}, {'name': 'Diaphana Films', 'id': 744}, {'name': 'The Glasgow Film Fund', 'id': 980}, {'name': 'Parallax Pictures', 'id': 983}, {'name': 'Degeto Film', 'id': 986}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Tornasol Films', 'id': 7680}, {'name': 'Alta Films', 'id': 8369}, {'name': 'La Sept Cinéma', 'id': 16366}, {'name': 'Road Movies Vierte Produktionen', 'id': 27013}, {'name': 'Scottish Arts Council Lottery Fund', 'id': 27014}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",5/15/98,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Name Is Joe,FALSE,7.1,29
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,1618,tt0149151,en,Still Crazy,"In the seventies Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. 20 years on and these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.",11.089962,/xCIPFFTSr84SxiU8BaEmpVxDCNZ.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'The Greenlight Fund', 'id': 821}, {'name': 'Marmot Tandy Productions', 'id': 1045}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/30/98,0,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,"They were ""Strange Fruit"". Some called them the greatest rock band of the '70s. They haven't played together for 20 years. No wonder they're worried about their performance.",Still Crazy,FALSE,7.1,35
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",,10722,tt0112922,es,El día de la bestia,"The story revolves around a Basque Roman Catholic priest dedicated to committing as many sins as possible (Angulo), a death metal salesman from Carabanchel (Segura), and the Italian host of a TV show on the occult (De Razza). These go on a literal ""trip"" through Christmas-time Madrid to hunt for and prevent the reincarnation of the Antichrist.",5.759423,/jZLvcv73dNd4WjiY86hRo7p1wCW.jpg,"[{'name': 'Canal+ España', 'id': 9335}, {'name': 'Sociedad General de Televisión (Sogetel)', 'id': 20295}, {'name': 'Iberoamericana Films Produccion', 'id': 28040}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",10/20/95,4367497,103,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A devilishly dark comedy,The Day of the Beast,FALSE,6.9,106
FALSE,,0,[],,296543,tt0120095,en,Tinseltown,"In Hollywood it's all about who you know, and the only person two friends know is a serial killer.",0.036471,,[],[],1/1/97,0,0,[],Released,,Tinseltown,FALSE,5,1
FALSE,,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,10314,tt0160862,en,She's All That,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",7.064982,/2kWpjQ3O6DZywdIoPlvXCk3T91P.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Tapestry Films', 'id': 870}, {'name': 'FilmColony', 'id': 1811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/29/99,103166989,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,These two opposites attract... but EVERYONE'S trying to keep them apart!,She's All That,FALSE,5.7,425
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,125548,tt0138279,en,The 24 Hour Woman,Grace tries to be the perfect mother and TV producer but finds trouble in juggling both.,1.403627,/AmUR4UDDuY2t1EhENw5iB46JaNg.jpg,"[{'name': 'Redeemable Features', 'id': 1483}, {'name': 'Dirt Road Productions', 'id': 40966}, {'name': 'King City', 'id': 40967}, {'name': 'Exile Films', 'id': 40968}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/29/99,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story about getting everything you want and what comes next,The 24 Hour Woman,FALSE,2,1
FALSE,,7300,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,47139,tt0163984,en,"Blood, Guts, Bullets and Octane","A Cherry Pontiac Lemans Convertible...Two Days...Two-Hundred &amp; Fifty Grand. When your lemon lot hits the skids you glom the gig no matter what the smell. For Bob and Sid, two slicked-back burnouts, bum luck runs in spades. With a goose-egg for cash flow and a fore-closure falling fast, they take the gig. The Upside: Fat Cash...The Flipside...Every Thug, Crook, Punk and Mercenary on the planet looking to get rich.",0.137676,/gyIyZOKJ1y80p74GjZuqpfhFy93.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/16/98,13674,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Blood, Guts, Bullets and Octane",FALSE,6,3
FALSE,,150000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,11167,tt0054167,en,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making. She sneaks into Mark's apartment to watch it and is horrified by what she sees -- especially when Mark catches her.",7.229587,/tJyGgOLDLDhJkUEI4wSoD4eO7n4.jpg,"[{'name': 'National Film Finance Corporation (NFFC)', 'id': 11493}, {'name': 'Anglo-Amalgamated Productions', 'id': 47818}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/6/60,83957,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What made this the most diabolical murder weapon ever used?,Peeping Tom,FALSE,7.6,148
FALSE,,0,[],,170187,tt0152548,en,Spanish Fly,"A woman journalist, Zoe, knows better than to go into a story with her mind already made up. But that's exactly what she does when she heads off to Spain to write about its men and their macho take (as she sees it) on relationships. As she tries to prove her thesis, she soon realizes that she doesn't know as much about the male sex as she thought.  She also finds herself involved in relationships with the wrong men.",0.12732,/boDTUyMS6lIMsXimpY5BOx4kxjM.jpg,[],[],9/10/98,0,0,[],Released,,Spanish Fly,FALSE,0,0
FALSE,,90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,2112,tt0120784,en,Payback,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",9.112008,/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Icon Entertainment International', 'id': 4564}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/5/99,161626121,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No More Mr. Nice Guy.,Payback,FALSE,6.7,557
FALSE,,6000000,"[{'id': 35, 'name': 'Comedy'}]",,16172,tt0145893,en,Simply Irresistible,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",6.053045,/mBPCJOotTzUBVdQzC4yFpchCzwS.jpg,"[{'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Taurus Film', 'id': 20555}, {'name': 'Polar Entertainment Corporation', 'id': 62072}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/5/99,4398989,95,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Magic opened up their hearts... Love did the rest.,Simply Irresistible,FALSE,5.5,52
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,111794,tt0138987,en,20 Dates,"Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",0.759793,/9VpMRZCUtfdCg47I2uI8EgYorLg.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Phoenician Films', 'id': 3901}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/98,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy so real you'll think it's fiction.,20 Dates,FALSE,3.7,3
FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,9524,tt0128133,de,Comedian Harmonists,"Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.",0.799079,/2NgC92vmBbf7BXIB0ZRUHywZV0v.jpg,"[{'name': 'Beta Film', 'id': 1080}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",12/25/97,0,126,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Comedian Harmonists,FALSE,6.7,13
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,20595,tt0174852,en,The Last Days,"Five Jewish Hungarians, now U.S. citizens, tell their stories: before March, 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April, 1945.",1.380947,/yAjtrBR42qz6QmSCoPa7TKEId8o.jpg,"[{'name': 'Ken Lipper/June Beallor Production', 'id': 3805}, {'name': 'Shoah Foundation', 'id': 3806}, {'name': 'Survivors of the Shoah Visual History Foundation', 'id': 3807}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/23/98,0,87,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Everything you're about to see is true.,The Last Days,FALSE,7.7,10
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,16306,tt0070544,fr,La planète sauvage,"Fantastic Planet tells the story of “Oms”, human-like creatures, kept as domesticated pets by an alien race of blue giants called “Draags”. The story takes place on the Draags’ planet Ygam, where we follow our narrator, an Om called Terr, from infancy to adulthood. He manages to escape enslavement from a Draag learning device used to educate the savage Oms — and begins to organise an Om revolt.",6.305008,/8nVG28GNX5kEJUaUKpMBCCTHc2p.jpg,"[{'name': 'Krátký Film Praha', 'id': 2329}, {'name': 'Ceskoslovenský Filmexport', 'id': 2330}, {'name': 'Argos Films', 'id': 6116}, {'name': ""Institut National de l'Audiovisuel (INA)"", 'id': 8171}, {'name': 'Les Films Armorial', 'id': 25960}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}]",5/1/73,0,72,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,A Sublime Trip to a Fine New World,Fantastic Planet,FALSE,7.6,140
FALSE,,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11622,tt0124298,en,Blast from the Past,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",8.355977,/chljpiLSV7XAuKjYTQl3a7w39p8.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Forge', 'id': 2980}, {'name': 'Midnight Sun Pictures', 'id': 17887}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/12/99,40263020,112,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,She'd never met anyone like him. He's never met anyone... Period.,Blast from the Past,FALSE,6.3,247
FALSE,,80000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,10207,tt0139462,en,Message in a Bottle,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",5.101392,/majQar87QNbrC47qYMcmK1oCohZ.jpg,"[{'name': 'Bel Air Entertainment', 'id': 788}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Tiger Productions', 'id': 18093}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/22/99,118880016,131,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story of love lost and found.,Message in a Bottle,FALSE,5.9,198
