id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
1213,The Talented Mr. Ripley,40000000.0,"['Thriller', 'Crime', 'Drama']","Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",128798265,139.0,7.1,790,1999
10471,Next Friday,11000000.0,['Comedy'],"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",59827328,98.0,6.5,145,2000
10400,The Hurricane,50000000.0,['Drama'],"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",73956241,146.0,7.2,401,1999
10397,Angela's Ashes,25.0,['Drama'],"Based on the best selling autobiography by Irish expat Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the poverty endemic in the slums of pre-war Limerick. The film opens with the family in Brooklyn, but following the death of one of Frankie's siblings, they return home, only to find the situation there even worse. Prejudice against Frankie's Northern Irish father makes his search for employment in the Republic difficult despite his having fought for the IRA, and when he does find money, he spends the money on drink.",13,145.0,7.0,59,1999
20761,Play It to the Bone,24000000.0,"['Comedy', 'Drama']","Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",8434146,124.0,5.7,53,1999
12524,Titus,0.0,"['Drama', 'History', 'Thriller']","Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.",0,162.0,6.5,76,1999
28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",0.0,['Documentary'],"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. is a 1999 documentary film by Errol Morris about execution technician Fred A. Leuchter.",507941,91.0,6.3,17,1999
36773,The Third Miracle,0.0,['Drama'],"The Vatican sends a priest to verify some miracles, performed by a woman who has been nominated for sainthood...",0,119.0,6.1,16,1999
30814,Montana,0.0,"['Drama', 'Action', 'Comedy', 'Crime']","A seasoned enforcer (Kyra Sedgwick) is given the seemingly routine task of finding the Boss's runaway mistress, Kitty. However Kitty is involved in plans to overthrow the Boss and this routine task gets very complicated.",0,96.0,4.8,4,1998
10219,Snow Falling on Cedars,0.0,"['Drama', 'Romance']","A Japanese-American fisherman may have killed his neighbor Carl at sea. In the 1950s, race figures in the trial. So does reporter Ishmael.",0,127.0,6.3,32,1999
3558,"Girl, Interrupted",40000000.0,['Drama'],"Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",0,127.0,7.6,747,1999
104878,Trans,0.0,['Drama'],"Ryan Kazinski, 16, is in juvenile detention in Fort Myers, Florida. He gets away one day, and the world is all before him: where should he go, what should he do? Should he try to find his mom? Should he head for Colorado, where he's daydreamed about life in the woods. He has a younger brother, so under cover of night, Ryan visits him. At night, Ryan is on the streets where there are other youth at loose ends, including one who wants Ryan to help with a burglary. The police are looking for him as well. Where might a 16-year-old of limited experience, with no money, imagine he could be safe?",0,80.0,0.0,0,1998
41276,The Life and Times of Hank Greenberg,0.0,"['Documentary', 'Family']","The story of Baseball Hall-of-Famer Hank Greenberg is told through archival film footage and interviews with Jewish and non-Jewish fans, his former teammates, his friends, and his family. As a great first baseman with the Detroit Tigers, Greenberg endured antisemitism and became a hero and source of inspiration throughout the Jewish community, not incidentally leading the Tigers to Major League dominance in the 1930s. Written by George S. Davis",0,90.0,4.0,2,2000
17908,My Dog Skip,7000000.0,"['Comedy', 'Drama', 'Family']","A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.",0,95.0,6.5,71,2000
10384,Supernova,90000000.0,"['Horror', 'Science Fiction', 'Thriller']","Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.",14828081,91.0,4.9,109,2000
125317,The Quarry,0.0,"['Drama', 'Foreign']","This thriller investigates the mysterious assassination of a gay pastor in rural South Africa. Without witnesses or explanations, the crime appears to the police and others as a jigsaw puzzle without enough pieces. The police then suspect and arrest people based on the usual prejudices, black and coloured people who plant marijuana in this case. Meanwhile, the true assassin not only goes his way unpunished from the very beginning, but becomes one of the rural town's most respected citizens. The sheriff at one point does begin having certain suspicions, and from there on the bulk of the plot is played out. The location is a very arid part of South Africa, so with so much desert rock, there are bound to be quarries. Some may reveal important secrets.",0,112.0,2.5,2,1998
48233,The Terrorist,24554.0,['Drama'],"A young female terrorist goes on a suicide assassination mission, but her resolve to complete it is put to the test.",140021,95.0,8.1,4,1998
10236,The Way We Were,0.0,"['Drama', 'Romance']","Two desperate people have a wonderful romance, but their political views and convictions drive them apart.",45000000,118.0,7.1,87,1973
71067,Tess of the Storm Country,0.0,"['Romance', 'Drama']","Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child.",0,118.0,5.0,1,2022
632,Stalag 17,1661530.0,"['Comedy', 'Drama', 'War']","It's a dreary Christmas 1944 for the American POWs in Stalag 17. For the men in Barracks 4, all sergeants, have to deal with a grave problem - there seems to be a security leak. The Germans always seem to be forewarned about escapes and in the most recent attempt the two men, Manfredi and Johnson, walked straight into a trap and were killed. For some in Barracks 4, especially the loud-mouthed Duke, the leaker is obvious: J.J. Sefton, a wheeler-dealer who doesn't hesitate to trade with the guards and who has acquired goods and privileges that no other prisoner seems to have. Sefton denies giving the Germans any information and makes it quite clear that he has no intention of ever trying to escape. He plans to ride out the war in what little comfort he can arrange, but it doesn't extend to spying for the Germans.",0,120.0,7.6,143,2053
11851,The Presidio,0.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Jay Austin is now a civilian police detective. Colonel Caldwell was his commanding officer years before when he left the military police over a disagreement over the handling of a drunk driver. Now a series of murders that cross jurisdictions force them to work together again. That Austin is now dating Caldwell's daughter is not helping the relationship at all.,20324096,97.0,5.7,80,1988
5924,Papillon,12000000.0,"['Crime', 'Drama']","A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",53267000,151.0,7.8,445,1973
33734,Pal Joey,0.0,"['Comedy', 'Music', 'Romance']","Frank Sinatra, at the zenith of his cocky, world-on-a-string popularity, glides through the film with breezy nonchalance, romancing showgirl Kim Novak (Columbia Pictures' new sex symbol) and wealthy widow Rita Hayworth (Columbia Pictures' former sex symbol). The film also benefits from location shooting in San Francisco, caught in the moonlight-and-supper-club glow of the late '50s. Sinatra does beautifully with the Rodgers and Hart classics ""I Didn't Know What Time It Was"" and ""I Could Write a Book,"" and his performance of ""The Lady Is a Tramp"" (evocatively shot by director George Sidney) is flat-out genius. Sinatra's ease with hep-cat lingo nearly outdoes Bing Crosby at his best, and included in the DVD is a trailer in which Sinatra instructs the audience in ""Joey's Jargon,"" a collection of hip slang words such as ""gasser"" and ""mouse."" If not one of Sinatra's very best movies, Pal Joey is nevertheless a classy vehicle that fits like a glove",0,111.0,5.9,16,2057
